date,k18,k21,k22,traditional,Log_Returns
2012-07-09,4534.880902586468,5270.292109618476,5552.191304228924,3731.7596332989706,-0.003417966300213239
2012-07-10,4524.243724129107,5258.426606076995,5538.737913813969,3718.433587036267,-0.0035773731178164415
2012-07-11,4513.22060148427,5246.1264548624795,5524.804594744573,3704.5918558305248,-0.003729408542488335
2012-07-12,4501.8393473662745,5233.422850160611,5510.426322214877,3690.2679493488927,-0.003874021894527857
2012-07-13,4490.127774489438,5220.346986157072,5495.6380714190245,3675.495377258526,-0.004011150302298387
2012-07-14,4478.1136955680795,5206.9300570375435,5480.474817551161,3660.3076492265745,-0.004140719067095921
2012-07-15,4465.824923316515,5193.203256987707,5464.971535805427,3644.73827492019,-0.004262642026572925
2012-07-16,4453.289270449064,5179.197780193247,5449.163201375967,3628.820764006526,-0.004376821921394402
2012-07-17,4440.534549680042,5164.944820839843,5433.084789456924,3612.5886261527326,-0.004483150769748126
2012-07-18,4427.58857372377,5150.475573113178,5416.771275242441,3596.075371025964,-0.00458151025432216
